Date,Open,High,Low,Close,Volume
2024-08-31,73.5,74.85,73.44,74.36,115812449
2024-09-30,74.41,75.67,74.3344,75.11,129911166
2024-10-31,75.13,75.26,72.79,73.05,131394747
2024-11-30,73.035,73.63,72.2,73.6,136948658
2024-12-31,73.29,73.7902,71.62,71.91,140730064
2025-01-31,72.19,72.54,71.1023,72.34,139976981
2025-02-28,72.23,73.685,71.75,73.66,127799952
2025-03-31,73.25,73.75,72.765,73.45,125948582
2025-04-30,73.22,74.34,71.41,73.5,186887449
2025-05-31,73.34,73.37,71.7625,72.77,126050867
2025-06-30,72.35,73.6667,72.19,73.63,143942663
2025-07-31,73.39,73.45,72.52,73.2,135313545
2025-08-31,73.5,73.78,73.305,73.55,92655194
